c,h,l,o,t,v
25.825,25.935,25.68,25.765,1409616000,214257048
24.735,25.8,24.645,25.775,1409702400,501682084
24.53,25.0225,24.4475,24.7125,1409788800,342872884
24.7425,24.8475,24.5775,24.7,1409875200,233828140
24.59,24.8275,24.5125,24.825,1410134400,185426968
24.4975,25.77,24.035,24.77,1410220800,759385020
25.25,25.2775,24.44,24.5025,1410307200,403478348
25.3575,25.36,24.905,25.1025,1410393600,249598972
25.415,25.5475,25.27,25.3025,1410480000,256387612
25.4075,25.7625,25.36,25.7025,1410739200,245266064
25.215,25.315,24.7225,24.95,1410825600,267632532
25.395,25.45,25.14805,25.3175,1410912000,243705992
25.4475,25.5875,25.39,25.4825,1410998400,149197740
25.24,25.5875,25.125,25.5725,1411084800,283609624
25.265,25.535,25.145,25.45,1411344000,211153704
25.66,25.735,25.135,25.15,1411430400,253608784
25.4375,25.7125,25.3,25.54,1411516800,240687312
24.4675,25.1775,24.43,25.1275,1411603200,400367960
25.1875,25.1875,24.6,24.6325,1411689600,249482004
25.0275,25.10875,24.6575,24.6625,1411948800,199065248
25.1875,25.385,25.1325,25.2025,1412035200,221056556
24.795,25.1725,24.675,25.1475,1412121600,205965144
24.975,25.055,24.51,24.8175,1412208000,191031312
24.905,25.0525,24.76,24.86,1412294400,173878340
24.905,25.1625,24.855,24.9875,1412553600,148204728
24.6875,25.03,24.6825,24.8575,1412640000,168376732
25.2,25.2775,24.5775,24.69,1412726400,229618696
25.255,25.595,25.1525,25.385,1412812800,309506100
25.1825,25.5075,25.075,25.1725,1412899200,265326368
24.9525,25.445,24.9525,25.3325,1413158400,214333472
24.6875,25.13,24.6425,25.0975,1413244800,254754248
24.385,24.7875,23.795,24.4925,1413331200,403734400
24.065,24.43,23.8525,23.8875,1413417600,288618092
24.4175,24.75,24.2025,24.375,1413504000,272718752
24.94,24.99,24.555,24.57875,1413763200,310069116
25.6175,25.755,25.3175,25.755,1413849600,378495616
25.7475,26.0275,25.65,25.71,1413936000,273052584
26.2075,26.26275,25.9075,26.02,1414022400,284298696
26.305,26.3725,26.1325,26.295,1414108800,188215664
26.2775,26.37,26.175,26.2125,1414368000,136750804
26.685,26.685,26.3375,26.35,1414454400,192243796
26.835,26.8425,26.59,26.6625,1414540800,210751516
26.745,26.8375,26.475,26.73975,1414627200,162619172
27.0,27.01,26.8025,27.0025,1414713600,178557140
27.35,27.575,27.0025,27.055,1414972800,209130200
27.15,27.3725,26.93,27.34,1415059200,166297460
27.215,27.325,27.03125,27.275,1415145600,149743620
27.175,27.1975,26.95,27.15,1415232000,139873828
27.2525,27.33,27.1375,27.1875,1415318400,134766140
27.2075,27.3325,27.1675,27.255,1415577600,108782188
27.425,27.4375,27.1,27.175,1415664000,109769008
27.8125,27.8575,27.3425,27.345,1415750400,187769724
28.205,28.3625,27.9,27.95,1415836800,238091420
28.545,28.5475,28.2625,28.2875,1415923200,176254380
28.4975,29.32,28.325,28.5675,1416182400,186986848
28.8675,28.9225,28.4725,28.485,1416268800,176895912
28.6675,28.935,28.45,28.86,1416355200,167476640
29.0775,29.215,28.7125,28.7275,1416441600,173582148
29.1175,29.3925,29.0075,29.3775,1416528000,228717192
29.65625,29.6925,29.155,29.2125,1416787200,189803296
29.4,29.9375,29.3625,29.7675,1416873600,275361760
29.75,29.775,29.4575,29.485,1416960000,163327544
29.7325,29.85,29.5125,29.8175,1417132800,99257608
28.7675,29.8125,27.8175,29.7025,1417392000,335256148
28.6575,28.9375,28.1875,28.375,1417478400,237395760
28.9825,29.0875,28.7775,28.9375,1417564800,172253760
28.8725,29.3,28.8225,28.9425,1417651200,168623104
28.75,29.02,28.66,28.9975,1417737600,153275580
28.1,28.662,27.905,28.525,1417996800,230659400
28.53,28.575,27.3375,27.5475,1418083200,240832144
27.9875,28.7125,27.885,28.6025,1418169600,178261272
27.905,28.45,27.835,28.065,1418256000,165886312
27.4325,27.9675,27.395,27.615,1418342400,224112552
27.05625,27.9,26.5875,27.675,1418601600,268872328
26.68625,27.54,26.565,26.5925,1418688000,243162932
27.3525,27.46,26.705,26.78,1418774400,213647092
28.1625,28.1625,27.665,27.9675,1418860800,236024872
27.945,28.31,27.915,28.065,1418947200,353719080
28.235,28.3725,27.9925,28.04,1419206400,180670196
28.135,28.3325,28.115,28.3075,1419292800,104113676
28.0025,28.1775,28.0025,28.145,1419379200,57918444
28.4975,28.63,28.0025,28.025,1419552000,134883804
28.4775,28.6925,28.425,28.4475,1419811200,110395680
28.13,28.48,28.0275,28.41,1419897600,119525908
27.595,28.2825,27.5525,28.205,1419984000,165613404
27.3325,27.86,26.8375,27.8475,1420156800,212818504
26.5625,27.1625,26.3525,27.0725,1420416000,257141964
26.565,26.8575,26.1575,26.635,1420502400,263188464
26.9375,27.05,26.67375,26.8,1420588800,160423736
27.9725,28.0375,27.175,27.3075,1420675200,237458188
28.0025,28.3125,27.5525,28.1675,1420761600,214798108
27.3125,28.1575,27.2,28.15,1421020800,198603160
27.555,28.2,27.2275,27.8575,1421107200,268367712
27.45,27.6225,27.125,27.26,1421193600,195826352
26.705,27.515,26.665,27.5,1421280000,240055984
26.4975,26.895,26.3,26.7575,1421366400,314053380
27.18,27.216675,26.625,26.96,1421712000,199599628
27.3875,27.765,27.0675,27.2375,1421798400,194303588
28.1,28.1175,27.43,27.565,1421884800,215185636
28.245,28.4375,27.8825,28.075,1421971200,185859312
28.275,28.59065,28.2,28.435,1422230400,222459916
27.285,28.12,27.2575,28.105,1422316800,382274996
28.8275,29.53,28.8275,29.40625,1422403200,585908252
29.725,29.7975,28.89,29.08,1422489600,337745728
29.29,30.0,29.2125,29.6,1422576000,334981844
29.6575,29.7925,29.02,29.5125,1422835200,250956400
29.6625,29.7725,29.4025,29.625,1422921600,207662996
29.89,30.1275,29.57725,29.625,1423008000,280598972
29.985,30.0575,29.8125,30.005,1423094400,168984980
29.7325,30.0625,29.6125,30.005,1423180800,174826268
29.93,29.96,29.6075,29.6375,1423440000,155559188
30.505,30.5375,30.04,30.0425,1423526400,248034024
31.22,31.23,30.625,30.6925,1423612800,294247188
31.615,31.87,31.3925,31.515,1423699200,297897864
31.77,31.82,31.4125,31.82,1423785600,217088876
31.9575,32.22,31.73,31.8725,1424131200,252609620
32.17875,32.195,31.8625,31.90625,1424217600,179566948
32.1125,32.2575,32.0825,32.12,1424304000,149449524
32.37375,32.375,32.0125,32.155,1424390400,195793676
33.25,33.25,32.415,32.505,1424649600,283896440
33.0425,33.4,32.7925,33.235,1424736000,276912520
32.1975,32.9,32.0375,32.89,1424822400,298846984
32.60375,32.7175,31.6525,32.19625,1424908800,365150116
32.115,32.6425,32.06,32.5,1424995200,248059388
32.2725,32.57,32.075,32.3125,1425254400,192386652
32.34,32.38,32.0225,32.24,1425340800,151265132
32.135,32.39,32.08,32.275,1425427200,126665360
31.6025,32.1875,31.44,32.145,1425513600,226068584
31.65,32.3425,31.565,32.1,1425600000,291368240
31.785,32.3925,31.265,31.99,1425859200,354113948
31.1275,31.805,30.95,31.6025,1425945600,275426328
30.56,31.1925,30.5275,31.1875,1426032000,275755896
31.1125,31.225,30.4075,30.5775,1426118400,193450876
30.8975,31.348775,30.645,31.1,1426204800,207309132
31.2375,31.2375,30.7175,30.97,1426464000,143497200
31.76,31.83,31.4125,31.475,1426550400,204092416
32.1175,32.29,31.5925,31.75,1426636800,261083780
31.87375,32.311275,31.85,32.1875,1426723200,183237960
31.475,32.1,31.29,32.0625,1426809600,274780544
31.8025,31.9625,31.63,31.78,1427068800,150838696
31.6725,32.01,31.64,31.8075,1427155200,131369216
30.845,31.705,30.845,31.635,1427241600,206620708
31.06,31.22,30.65,30.69,1427328000,190291476
30.8125,31.175,30.7275,31.1425,1427414400,158184604
31.5925,31.6,31.0,31.0125,1427673600,188398680
31.1075,31.6225,31.08875,31.5225,1427760000,168362212
31.0625,31.28,30.775,31.205,1427846400,162485748
31.33,31.39,31.0475,31.2575,1427932800,128880524
31.8375,31.8775,31.0825,31.1175,1428278400,148775900
31.5025,32.03045,31.495,31.91,1428364800,140049072
31.4,31.6,31.2425,31.4625,1428451200,149316972
31.64,31.645,31.165,31.4625,1428537600,129935896
31.775,31.8025,31.315,31.4875,1428624000,160751812
31.7125,32.1425,31.6525,32.0925,1428883200,145460492
31.575,31.8225,31.4775,31.75,1428969600,102098372
31.695,31.7825,31.5025,31.6025,1429056000,115881676
31.5425,31.775,31.5275,31.57,1429142400,113475948
31.1875,31.535,31.115,31.3875,1429228800,207828184
31.9,32.03,31.2925,31.3925,1429488000,188217240
31.7275,32.05,31.6675,32.025,1429574400,129740228
32.155,32.2175,31.58,31.7475,1429660800,150618020
32.4175,32.605,32.035,32.075,1429747200,183083608
32.57,32.6575,32.3075,32.6225,1429833600,178103620
33.1625,33.2825,32.7875,33.0775,1430092800,387816828
32.64,33.635,32.3925,33.61375,1430179200,475695880
32.16,32.8975,32.075,32.54,1430265600,253544332
31.2875,31.97,31.145,31.875,1430352000,332781692
32.2375,32.5325,31.325,31.525,1430438400,234050552
32.175,32.6425,32.065,32.375,1430697600,203953112
31.45,32.11245,31.445,32.0375,1430784000,197085664
31.2525,31.6875,30.84,31.64,1430870400,288564040
31.315,31.52,31.005,31.1925,1430956800,175763580
31.905,31.905,31.5275,31.67,1431043200,222201528
31.58,31.89,31.40625,31.8475,1431302400,168143028
31.46625,31.72,31.205,31.4,1431388800,192640128
31.5025,31.7975,31.4675,31.5375,1431475200,138776940
32.2375,32.2375,31.79,31.8525,1431561600,180813824
32.1925,32.3725,32.0525,32.2675,1431648000,152832136
32.5475,32.68,32.09,32.095,1431907200,203531672
32.5175,32.72,32.41,32.6725,1431993600,178532960
32.515,32.745,32.335,32.5,1432080000,145819728
32.8475,32.9075,32.4575,32.5175,1432166400,158921456
33.135,33.2425,32.85,32.9,1432252800,182383888
32.405,33.2275,32.28,33.15,1432598400,282790240
33.01125,33.065,32.5125,32.585,1432684800,183332984
32.945,32.9875,32.775,32.965,1432771200,122933236
32.57,32.8625,32.475,32.8075,1432857600,203537808
32.63375,32.8475,32.5125,32.8,1433116800,128451188
32.49,32.66375,32.33,32.465,1433203200,134670508
32.53,32.735,32.475,32.665,1433289600,123934168
32.34,32.645,32.2275,32.395,1433376000,153800472
32.1625,32.4225,32.09,32.375,1433462400,142507200
31.95,32.3025,31.7075,32.225,1433721600,210699144
31.855,32.02,31.405,31.675,1433808000,224301680
32.22,32.335,31.9625,31.98,1433894400,156349000
32.1475,32.545,32.11875,32.295,1433980800,141563548
31.7925,32.0825,31.7775,32.04625,1434067200,147544984
31.73,31.81,31.4275,31.525,1434326400,175955784
31.9,31.9625,31.5925,31.7575,1434412800,125976524
31.825,31.97,31.685,31.93,1434499200,131672284
31.97,32.0775,31.805,31.8075,1434585600,141628880
31.65,31.955,31.6,31.9275,1434672000,218867548
31.9025,32.015,31.77,31.8725,1434931200,136157380
31.7575,31.9025,31.7198,31.87,1435017600,121075452
32.0275,32.45,31.78,31.8025,1435104000,221123420
31.875,32.3,31.875,32.215,1435190400,127752400
31.6875,31.9975,31.6275,31.9175,1435276800,176267364
31.1325,31.6175,31.12,31.365,1435536000,196645708
31.35625,31.53,31.215,31.3925,1435622400,177482728
31.65,31.735,31.4975,31.725,1435708800,120955244
31.61,31.6725,31.4425,31.6075,1435795200,108843808
31.5,31.5575,31.2125,31.235,1436140800,112241724
31.4225,31.5375,30.9425,31.4725,1436227200,187787244
30.6425,31.16,30.635,31.12,1436313600,243046456
30.0175,31.015,29.805,30.9625,1436400000,314380152
30.82,30.9625,30.3025,30.485,1436486400,245417896
31.415,31.43875,31.08,31.2575,1436745600,165762152
31.4025,31.5925,31.26,31.51,1436832000,127072556
31.705,31.7875,31.395,31.43,1436918400,134596800
32.1275,32.1425,31.8375,31.935,1437004800,144889788
32.405,32.405,32.0775,32.27,1437091200,184658840
33.0175,33.2425,32.675,32.7425,1437350400,235600812
32.6875,33.23,32.58,33.2125,1437436800,307025708
31.305,31.375,30.4975,30.4975,1437523200,461802428
31.29,31.7725,31.265,31.55,1437609600,203997808
31.125,31.435,30.975,31.33,1437696000,168649328
30.6925,30.9025,30.53,30.7725,1437955200,177822160
30.845,30.9775,30.6375,30.845,1438041600,134472388
30.7475,30.875,30.5675,30.7875,1438128000,148046612
30.5925,30.642475,30.4275,30.58,1438214400,134513072
30.325,30.660625,30.2275,30.65,1438300800,171539812
29.61,30.6425,29.38,30.375,1438560000,279903872
28.66,29.425,28.3125,29.355,1438646400,496554492
28.85,29.36,28.025,28.2375,1438732800,397250452
28.7825,29.125,28.52875,28.9925,1438819200,211612160
28.88,29.0625,28.625,28.645,1438905600,154681620
29.93,29.9975,29.1325,29.1325,1439164800,219806388
28.3725,29.545,28.3325,29.4525,1439251200,388331256
28.81,28.855,27.4075,28.1325,1439337600,406742440
28.7875,29.1,28.635,29.01,1439424000,194143156
28.99,29.0775,28.5025,28.58,1439510400,171718064
29.29,29.4125,28.875,29.01,1439769600,163538980
29.125,29.36,29.0025,29.1075,1439856000,138242832
28.7525,29.13,28.67,29.025,1439942400,193146040
28.1625,28.5875,27.9075,28.52,1440028800,274006488
26.44,27.975,26.41125,27.6075,1440115200,513101884
25.78,27.2,23.0,23.7175,1440374400,648825168
25.935,27.7775,25.875,27.7775,1440460800,414406396
27.4225,27.4725,26.2625,26.77125,1440547200,387098444
28.23,28.31,27.505,28.0575,1440633600,338464224
28.3225,28.3275,27.885,28.0425,1440720000,212657628
28.19,28.6325,28.0,28.0075,1440979200,224917084
26.93,27.97,26.84,27.5375,1441065600,307383440
28.085,28.085,27.28275,27.5575,1441152000,247555248
27.5925,28.195,27.51,28.1225,1441238400,212935760
27.3175,27.6125,27.1275,27.2425,1441324800,199985244
28.0775,28.14,27.58,27.9125,1441670400,219374504
27.5375,28.505,27.4425,28.44,1441756800,340043216
28.1425,28.320625,27.475,27.5675,1441843200,251571324
28.5525,28.5525,27.94,27.9475,1441929600,199661892
28.8275,29.2225,28.715,29.145,1442188800,233453724
29.07,29.1325,28.605,28.9825,1442275200,173364620
29.1025,29.135,28.86,29.0625,1442361600,148693956
28.48,29.1225,28.42875,28.915,1442448000,256450564
28.3625,28.575,27.9675,28.0525,1442534400,297141164
28.8025,28.8425,28.415,28.4175,1442793600,200887860
28.35,28.545,28.130025,28.345,1442880000,201384636
28.58,28.68,28.325,28.4075,1442966400,143026864
28.75,28.875,28.0925,28.3125,1443052800,200877900
28.6775,29.1725,28.505,29.11,1443139200,224607704
28.11,28.6425,28.11,28.4625,1443398400,208436044
27.265,28.3775,26.965,28.2075,1443484800,293461536
27.575,27.885,27.1825,27.5425,1443571200,265892132
27.395,27.405,26.8275,27.2675,1443657600,255716400
27.595,27.7534,26.8875,27.0025,1443744000,232079032
27.695,27.84245,27.2675,27.47,1444003200,208258972
27.8275,27.935,27.44125,27.6575,1444089600,195427908
27.695,27.9425,27.3525,27.935,1444176000,187062200
27.375,27.5475,27.0525,27.5475,1444262400,247918308
28.03,28.07,27.3725,27.5,1444348800,211064560
27.9,28.1875,27.86,28.1825,1444608000,121868816
27.9475,28.1125,27.67,27.705,1444694400,132197024
27.5525,27.88,27.39,27.8225,1444780800,177849796
27.965,28.025,27.6225,27.7325,1444867200,150693808
27.76,28.0,27.6325,27.945,1444953600,156930436
27.9325,27.9375,27.5275,27.7,1445212800,119036612
28.4425,28.5425,27.705,27.835,1445299200,195871052
28.44,28.895,28.425,28.5,1445385600,169307896
28.875,28.875,28.525,28.5825,1445472000,166616356
29.77,29.807,29.0825,29.175,1445558400,237467656
28.82,29.5325,28.73,29.52,1445817600,265335124
28.6375,29.135,28.4975,28.85,1445904000,279537600
29.8175,29.825,29.015,29.2325,1445990400,342205408
30.1325,30.1725,29.5675,29.675,1446076800,204909336
29.875,30.305,29.8625,30.2475,1446163200,197461016
30.295,30.34,29.9025,29.9675,1446422400,128813068
30.6425,30.8725,30.175,30.1975,1446508800,182075904
30.5,30.955,30.405,30.7825,1446595200,179544200
30.23,30.6725,30.045,30.4625,1446681600,158210720
30.265,30.4525,30.155,30.2775,1446768000,132169132
30.1425,30.4525,30.0125,30.24,1447027200,135485620
29.1925,29.5175,29.01525,29.225,1447113600,236511724
29.0275,29.355,28.8025,29.0925,1447200000,180871884
28.93,29.205,28.9125,29.065,1447286400,130102316
28.085,28.8925,28.0675,28.8,1447372800,183249612
28.54375,28.56,27.75,27.845,1447632000,152426804
28.4225,28.7625,28.33,28.73,1447718400,110467756
29.3225,29.3725,28.875,28.94,1447804800,186698788
29.695,29.9375,29.19,29.41,1447891200,173183280
29.825,29.98,29.7125,29.8,1447977600,137148384
29.4375,29.9325,29.335,29.8175,1448236800,129930112
29.72,29.8375,29.28,29.3325,1448323200,171212688
29.5075,29.8075,29.48,29.8025,1448409600,85553232
29.4525,29.6025,29.4,29.5725,1448582400,52185780
29.575,29.8525,29.4375,29.4975,1448841600,156721288
29.335,29.7025,29.215,29.6875,1448928000,139409496
29.07,29.5275,29.02,29.2625,1449014400,133546252
28.8,29.1975,28.555,29.1375,1449100800,166278036
29.7575,29.8125,28.7775,28.8225,1449187200,231107908
29.57,29.965,29.4525,29.745,1449446400,128336996
29.5575,29.65,29.215,29.38,1449532800,137237800
28.905,29.4225,28.77,29.41,1449619200,185445428
29.0425,29.235,28.8775,29.01,1449705600,116850908
28.295,28.8475,28.21275,28.7975,1449792000,187544644
28.12,28.17,27.4475,28.045,1450051200,260014436
27.6225,28.2,27.5875,27.985,1450137600,213292420
27.835,27.9975,27.2,27.7675,1450224000,224953868
27.245,28.0625,27.245,28.005,1450310400,179091308
26.5075,27.38,26.4525,27.2275,1450396800,385813308
26.8325,26.8425,26.3925,26.82,1450656000,190362440
26.8075,26.93,26.61275,26.85,1450742400,131157468
27.1525,27.2125,26.8,26.8175,1450828800,130629416
27.0075,27.25,26.9875,27.25,1450915200,54386720
26.705,26.9225,26.545175,26.8975,1451260800,106816840
27.185,27.3575,26.715,26.74,1451347200,123724972
26.83,27.175,26.795,27.145,1451433600,100855108
26.315,26.7575,26.205,26.7525,1451520000,163649264
26.3375,26.342,25.5,25.6525,1451865600,270597548
25.6775,26.4625,25.6025,26.4375,1451952000,223163968
25.175,25.5925,24.9675,25.14,1452038400,273829552
24.1125,25.0325,24.1075,24.67,1452124800,324377712
24.24,24.7775,24.19,24.6375,1452211200,283192064
24.6325,24.765,24.335,24.7425,1452470400,198957508
24.99,25.1725,24.709975,25.1375,1452556800,196616908
24.3475,25.2975,24.325,25.08,1452643200,249758524
24.88,25.12,23.935,24.49,1452729600,252680508
24.2825,24.4275,23.84,24.05,1452816000,319335564
24.165,24.6625,23.875,24.6025,1453161600,212350988
24.1975,24.547425,23.355,23.775,1453248000,289337664
24.075,24.47,23.735,24.265,1453334400,208645852
25.355,25.365,24.5925,24.6575,1453420800,263201868
24.86,25.3825,24.8025,25.38,1453680000,207178100
24.9975,25.22,24.5175,24.9825,1453766400,300308008
23.355,24.157225,23.335,24.01,1453852800,533478696
23.5225,23.63,23.0975,23.4475,1453939200,222715300
24.335,24.335,23.5875,23.6975,1454025600,257666016
24.1075,24.1775,23.85,24.1175,1454284800,163774164
23.62,24.01,23.57,23.855,1454371200,149428860
24.0875,24.21,23.52,23.75,1454457600,183857176
24.15,24.3325,23.7975,23.965,1454544000,185886608
23.505,24.23,23.4225,24.13,1454630400,185672256
23.7525,23.925,23.26,23.2825,1454889600,216085500
23.7475,23.985,23.4825,23.5725,1454976000,177324780
23.5675,24.0875,23.525,23.98,1455062400,169374404
23.425,23.68,23.1475,23.4475,1455148800,200298844
23.4975,23.625,23.2525,23.5475,1455235200,161405524
24.16,24.2125,23.6525,23.755,1455580800,196231664
24.53,24.5525,24.0375,24.1675,1455667200,179452972
24.065,24.7225,24.02275,24.71,1455753600,156083932
24.01,24.189975,23.95,24.0,1455840000,141496692
24.22,24.225,23.98,24.0775,1456099200,137123032
23.6725,24.125,23.6375,24.1,1456185600,127770532
24.025,24.095,23.33,23.495,1456272000,145022980
24.19,24.19,23.8125,24.0125,1456358400,110330636
24.2275,24.505925,24.145,24.3,1456444800,115964524
24.1725,24.5575,24.1625,24.215,1456704000,140865108
25.1325,25.1925,24.355,24.4125,1456790400,201628588
25.1875,25.2225,24.91,25.1275,1456876800,132678240
25.375,25.427475,25.1125,25.145,1456963200,147822968
25.7525,25.9375,25.3425,25.5925,1457049600,184220400
25.4675,25.7075,25.24,25.5975,1457308800,143663240
25.2575,25.44,25.1,25.195,1457395200,126247556
25.28,25.395,25.0675,25.3275,1457481600,108806732
25.2925,25.56,25.0375,25.3525,1457568000,134054308
25.565,25.57,25.375,25.56,1457654400,109632948
25.63,25.7275,25.445,25.4775,1457913600,100304248
26.145,26.295,25.9625,25.99,1458000000,160270936
26.4925,26.5775,26.1475,26.1525,1458086400,153213972
26.45,26.6175,26.24,26.38,1458172800,137682820
26.48,26.625,26.2975,26.585,1458259200,176820684
26.4775,26.9125,26.285025,26.4825,1458518400,142010712
26.68,26.8225,26.3025,26.3125,1458604800,129777500
26.5325,26.7675,26.475,26.62,1458691200,102813980
26.4175,26.5625,26.2225,26.3675,1458777600,104531820
26.2975,26.5475,26.265,26.5,1459123200,77645488
26.92,26.9475,26.22,26.2225,1459209600,124760332
27.39,27.605,27.15,27.1625,1459296000,182404596
27.2475,27.475,27.22,27.43,1459382400,103553796
27.4975,27.5,27.05,27.195,1459468800,103495800
27.78,28.0475,27.5675,27.605,1459728000,149424816
27.4525,27.6825,27.355,27.3775,1459814400,106314608
27.74,27.745,27.3,27.5575,1459900800,105616308
27.135,27.605,27.03025,27.4875,1459987200,127207480
27.165,27.4425,27.0425,27.2275,1460073600,94326960
27.255,27.6525,27.2075,27.2425,1460332800,117630072
27.61,27.625,27.165,27.335,1460419200,108929300
28.01,28.085,27.7,27.7,1460505600,133029264
28.025,28.0975,27.8325,27.905,1460592000,101895692
27.4625,28.075,27.4325,28.0275,1460678400,187755876
26.87,27.2375,26.735,27.2225,1460937600,243285844
26.7275,27.0,26.5575,26.97,1461024000,129539516
26.7825,27.0225,26.515,26.66,1461110400,122444120
26.4925,26.7325,26.38,26.7325,1461196800,126210100
26.42,26.62,26.155,26.2525,1461283200,134732484
26.27,26.4125,26.1275,26.25,1461542400,112126352
26.0875,26.325,25.9775,25.9775,1461628800,224064660
24.455,24.6775,23.92,24.0,1461715200,458408568
23.7075,24.47,23.5625,24.4025,1461801600,328970760
23.435,23.68,23.1275,23.4975,1461888000,274125912
23.41,23.52,23.1,23.49125,1462147200,192640416
23.795,23.935,23.42,23.55,1462233600,227325108
23.5475,23.975,23.455,23.8,1462320000,164101900
23.31,23.5175,23.17,23.5,1462406400,143562000
23.18,23.3625,22.9625,23.3425,1462492800,174799544
23.1975,23.4425,23.1475,23.25,1462752000,131745744
23.355,23.3925,23.0275,23.3325,1462838400,134747344
23.1275,23.3925,23.115,23.37,1462924800,114876436
22.585,23.195,22.3675,23.18,1463011200,305258760
22.63,22.9175,22.5,22.5,1463097600,177571060
23.47,23.5975,22.9125,23.0975,1463356800,245039024
23.3725,23.675,23.2525,23.6375,1463443200,187667756
23.64,23.8025,23.4725,23.54,1463529600,168249564
23.55,23.66,23.3925,23.66,1463616000,121768400
23.805,23.8575,23.63,23.66,1463702400,128103872
24.1075,24.2975,23.9175,23.9675,1463961600,152074572
24.475,24.5225,24.21,24.305,1464048000,140560696
24.905,24.935,24.5275,24.6675,1464134400,154568432
25.1025,25.1825,24.66,24.92,1464220800,225324636
25.0875,25.1175,24.81125,24.86,1464307200,145364960
24.965,25.1,24.705,24.9,1464652800,169228848
24.615,24.885,24.5825,24.755,1464739200,116693140
24.43,24.46,24.1575,24.4,1464825600,160766400
24.48,24.5675,24.3625,24.4475,1464912000,114019552
24.6575,25.4725,24.3875,24.4975,1465171200,93170016
24.7575,24.9675,24.74,24.8125,1465257600,89637800
24.735,24.89,24.67,24.755,1465344000,83392524
24.9125,24.9975,24.615,24.625,1465430400,106405416
24.7075,24.836425,24.62,24.6325,1465516800,126851744
24.335,24.78,24.275,24.6725,1465776000,152081976
24.365,24.61875,24.1875,24.33,1465862400,127727776
24.285,24.6025,24.2575,24.455,1465948800,117780908
24.3875,24.4375,24.0175,24.1125,1466035200,125307260
23.8325,24.1625,23.825,24.155,1466121600,244032876
23.775,24.1425,23.7575,24.0,1466380800,137647604
23.9775,24.0875,23.669,23.735,1466467200,142185432
23.8875,24.2225,23.8375,24.0625,1466553600,116876488
24.025,24.0725,23.8125,23.985,1466640000,128960748
23.35,23.66375,23.1625,23.2275,1466726400,301245424
23.01,23.2625,22.875,23.25,1466985600,186488752
23.3975,23.415,23.035,23.225,1467072000,161779656
23.6,23.6375,23.4075,23.4925,1467158400,146124024
23.9,23.9425,23.575,23.61,1467244800,143345424
23.9725,24.11625,23.8325,23.8725,1467331200,104106160
23.7475,23.85,23.615,23.8475,1467676800,110820840
23.8825,23.915,23.5925,23.65,1467763200,123796360
23.985,24.125,23.905,23.925,1467849600,100558232
24.17,24.2225,24.0125,24.1225,1467936000,115648412
24.245,24.4125,24.1825,24.1875,1468195200,95179780
24.355,24.425,24.28,24.2925,1468281600,96669852
24.2175,24.4175,24.21,24.3525,1468368000,103568684
24.6975,24.7475,24.33,24.3475,1468454400,155675988
24.695,24.825,24.625,24.73,1468540800,120547960
24.9575,25.0325,24.65,24.675,1468800000,145975468
24.9675,25.0,24.835,24.89,1468886400,95119696
24.99,25.115,24.93375,25.0,1468972800,105103872
24.8575,25.25,24.7825,24.9575,1469059200,130808112
24.665,24.825,24.5775,24.815,1469145600,113254676
24.335,24.71,24.23,24.5625,1469404800,161531684
24.1675,24.4925,24.105,24.205,1469491200,224959288
25.7375,26.0875,25.6875,26.06625,1469577600,369379280
26.085,26.1125,25.705,25.7075,1469664000,159479356
26.0525,26.1375,25.92,26.0475,1469750400,110934752
26.5125,26.5375,26.1025,26.1025,1470009600,152671484
26.12,26.5175,26.0,26.5125,1470096000,135266224
26.4475,26.46,26.1925,26.2025,1470182400,120810564
26.4675,26.5,26.32,26.395,1470268800,109634600
26.87,26.9125,26.545,26.5675,1470355200,162213608
27.0925,27.0925,26.79,26.88,1470614400,112148880
27.2025,27.235,27.0025,27.0575,1470700800,105260816
27.0,27.225,26.94,27.1775,1470787200,96034020
26.9825,27.2325,26.9625,27.13,1470873600,109938024
27.045,27.11,26.945,26.945,1470960000,74641736
27.37,27.385,27.02,27.035,1471219200,103472836
27.345,27.5575,27.3025,27.4075,1471305600,135177792
27.305,27.3425,27.085,27.275,1471392000,101423904
27.27,27.4,27.255,27.3075,1471478400,87938812
27.34,27.4225,27.09,27.1925,1471564800,101472288
27.1275,27.275,26.9625,27.215,1471824000,103280920
27.2125,27.33,27.1325,27.1475,1471910400,85030676
27.0075,27.1875,26.92,27.14125,1471996800,94700324
26.8925,26.97,26.67,26.8475,1472083200,100344992
26.735,26.9875,26.5775,26.8525,1472169600,111065164
26.705,26.86,26.5725,26.655,1472428800,99881200
26.5,26.625,26.375,26.45,1472515200,99455780
26.525,26.642475,26.41,26.415,1472601600,118649624
26.6825,26.7,26.405,26.535,1472688000,106806092
26.9325,27.0,26.705,26.925,1472774400,107209800
26.925,27.075,26.8775,26.975,1473120000,107521564
27.09,27.19,26.7675,26.9575,1473206400,169457312
26.38,26.8175,26.31,26.8125,1473292800,212008104
25.7825,26.43,25.7825,26.16,1473379200,186227936
26.36,26.43,25.6325,25.6625,1473638400,181171080
26.9875,27.1975,26.81,26.8775,1473724800,248704760
27.9425,28.2575,27.15,27.1825,1473811200,449361272
28.8925,28.9325,28.3725,28.465,1473897600,362452708
28.73,29.0325,28.51,28.78,1473984000,319547644
28.395,29.045,28.3125,28.7975,1474243200,188092184
28.3925,28.53,28.1275,28.2625,1474329600,138057076
